Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Conference
413,Jason Williams\willija02,PG,27,MEM,76,2407,17.1,0.501,0.47,0.153,1.2,8.6,5.0,41.8,2.0,0.3,15.5,20.3,4.0,0.7,4.7,0.094,3.1,-3.0,0.1,1.3,West
414,Jay Williams\willija03,PG,21,CHI,75,1961,12.2,0.47200000000000003,0.295,0.235,1.5,9.3,5.5,29.2,2.3,0.6,18.4,21.0,-0.5,1.3,0.8,0.02,-0.8,-1.4,-2.2,-0.1,East
415,Jerome Williams\willije01,PF,29,TOR,71,2346,15.6,0.525,0.011000000000000001,0.525,10.8,21.2,15.8,6.7,2.6,0.8,13.0,14.7,2.9,2.5,5.4,0.11,-0.4,1.3,0.8,1.7,East
416,Monty Williams\willimo01,SF,31,PHI,21,276,12.5,0.489,0.025,0.4,5.0,14.3,9.6,15.0,2.3,1.4,15.3,18.1,0.1,0.3,0.5,0.08,-2.4,0.5,-2.0,0.0,East
417,Scott Williams\willisc01,C,34,PHO,69,872,9.7,0.44,0.006999999999999999,0.14400000000000002,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,0.1,1.1,1.1,0.063,-4.0,-0.4,-4.4,-0.5,West
418,Shammond Williams\willish01,PG,27,TOT,78,1881,12.4,0.503,0.451,0.17600000000000002,1.4,9.3,5.2,25.4,2.2,0.3,15.4,17.9,1.1,2.0,3.1,0.078,-0.8,-1.3,-2.1,0.0,NaN
418,Shammond Williams\willish01,PG,27,BOS,51,1169,12.3,0.512,0.47,0.16899999999999998,1.1,9.8,5.3,19.3,2.8,0.2,14.4,16.9,0.7,1.4,2.1,0.086,-1.2,-0.4,-1.6,0.1,East
418,Shammond Williams\willish01,PG,27,DEN,27,712,12.5,0.489,0.423,0.187,1.9,8.4,5.0,35.3,1.2,0.3,16.9,19.6,0.4,0.5,1.0,0.064,0.0,-2.9,-2.9,-0.2,West
419,Walt Williams\williwa02,SF,32,DAL,66,1161,11.7,0.5,0.501,0.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,0.10300000000000001,0.0,0.5,0.6,0.8,West
420,Corliss Williamson\willico02,SF,29,DET,82,2061,15.7,0.515,0.013000000000000001,0.363,8.3,12.3,10.3,10.2,1.2,1.0,11.6,25.3,2.4,2.5,4.9,0.115,-0.9,-0.7,-1.6,0.2,East
421,Kevin Willis\willike02,C,40,SAS,71,840,12.5,0.506,0.008,0.32299999999999995,12.0,18.8,15.6,4.9,1.3,1.7,17.0,19.5,0.2,1.3,1.6,0.091,-3.3,-0.4,-3.7,-0.4,West
422,Ruben Wolkowyski\wolkoru01,PF,29,BOS,7,24,1.2,0.434,0.25,1.0,0.0,4.8,2.4,7.0,0.0,0.0,14.8,13.1,0.0,0.0,0.0,-0.051,-7.5,-3.5,-11.0,-0.1,East
423,Loren Woods\woodslo01,C,24,MIN,38,353,9.9,0.455,0.039,0.355,8.9,21.3,15.2,7.5,1.5,2.6,20.7,14.2,-0.1,0.5,0.4,0.048,-4.4,1.3,-3.2,-0.1,West
424,Qyntel Woods\woodsqy01,PF,21,POR,53,334,11.2,0.505,0.076,0.16899999999999998,5.4,13.7,9.6,6.2,2.4,0.2,15.4,20.7,-0.1,0.4,0.2,0.034,-3.6,-1.4,-5.0,-0.3,West
425,Metta World Peace\artesro01,SF,23,IND,69,2317,17.6,0.529,0.249,0.439,5.0,12.4,8.8,14.9,3.6,1.6,12.6,22.5,3.2,4.1,7.2,0.15,2.0,2.3,4.3,3.7,East
426,Lorenzen Wright\wrighlo02,C,27,MEM,70,1982,14.4,0.489,0.006999999999999999,0.311,9.8,20.0,15.0,6.7,1.3,1.9,11.9,21.0,1.0,1.5,2.5,0.061,-1.9,-0.5,-2.4,-0.2,West
427,Vincent Yarbrough\yarbrvi01,SG,21,DEN,59,1381,9.5,0.446,0.182,0.145,2.9,11.2,6.8,16.8,2.2,1.9,15.1,17.3,-0.7,1.7,1.0,0.035,-3.4,1.0,-2.4,-0.1,West
428,Wang Zhizhi\zhizhwa01,C,25,LAC,41,412,11.6,0.485,0.29,0.358,7.2,13.9,10.6,4.3,1.0,1.7,14.2,24.0,-0.1,0.2,0.1,0.013999999999999999,-3.1,-3.6,-6.8,-0.5,West
